,weak-synoptic,weak-syn-afternoon-rainfall,CWVatDongsha,CWVatNETW,WSatBanqiao,WSatNETW,CrossStraitUatNWTW,UatNETW,swUatDongSha,swUatDongShaNaN,sUatNETW,sUatNETWNaN,swDEPTHatNETW,MSEatNETW,swLAYERatSWTW,IVTatDongSha,IVTatDongShaNaN,LeeVortex,CAPEatNETW,CRHatNETW,deltaCWVatTW,deltaLTSatSWTW,zetaatETW,seUatETW,year,month,day
0,0,0,38.72391299,45.18066828,1.771939842,28.39046865,0.324625461,1.729635486,2.44183422,0,2.998020782,0,0,338357.81,0,48.21644143,0,-1.04E-05,1245.889715,0.578400903,5.029174377,-0.270286074,-1,-1,1996,8,23
0,0,0,44.41883768,46.09187346,1.259802768,32.99361071,-1.280567919,4.627130207,0,1,5.333996519,0,0,337825.4901,0,13.12538212,0,-4.04E-05,957.7928122,0.618551832,5.27370639,-1.410882797,1,-1,1996,8,24
0,1,1,50.91610963,35.35360771,3.422504982,7.501484362,0.578376302,3.983696281,0,1,4.995278003,0,0,332956.1488,0.444444444,0,0,4.72E-07,465.2290534,0.396676364,-2.40962743,-0.773202155,1,1,1996,8,25
0,1,0,46.1823079,35.10059884,5.080909074,10.65944937,0.751689384,2.788032078,0,1,4.008211081,0,0.667545511,332297.3964,0.444444444,0,1,-1.24E-05,489.8892996,0.373504453,-3.987305823,-0.46470962,-1,-1,1996,8,26
0,1,1,43.30700284,43.97448682,2.927673725,14.47453365,1.109577049,4.643550483,0,1,4.263817105,0,0.66801378,337971.0778,0,0,1,-1.09E-05,1248.515512,0.550941455,-6.069726782,0.156998023,1,-1,1996,8,27
0,1,1,47.60779392,45.45229948,1.198501133,15.55445896,4.252636122,5.404900742,2.70666702,0,3.562753098,0,1,338401.5163,0.222222222,26.85619245,0,8.36E-06,1512.460855,0.596914159,-0.931938302,-0.864588285,1,-1,1996,8,28
0,1,1,46.87069547,49.46456529,3.827688792,10.88791629,3.390536407,5.652970011,4.937211966,0,3.740350787,0,1,339274.1153,0.666666667,114.5985588,0,3.18E-05,1590.781661,0.643311036,7.464172803,-0.333767138,1,-1,1996,8,29
0,1,1,41.81153828,54.26735941,3.702009075,9.792349179,2.946405729,6.083287556,5.133433766,0,4.106026666,0,1,340346.146,0.444444444,138.6498749,0,4.56E-05,1003.098096,0.745575587,8.491105207,-0.206492449,1,-1,1996,8,30
0,0,0,38.24087108,48.04358009,2.960313936,8.250037292,5.74029853,1.173818556,4.441629394,0,4.923496037,0,0,339483.7761,0,120.1699682,0,1.87E-05,1566.314803,0.575285633,2.268236018,-0.569249016,1,-1,1996,8,31
0,0,0,40.69659866,49.58188796,0.14338641,4.889043143,7.869843879,2.591625628,0,1,6.148509016,0,0,339160.6778,0,1.044566611,0,1.20E-05,1294.585985,0.700551435,8.877161824,-0.435959244,1,-1,1996,9,1
0,0,0,37.23305275,55.42549706,2.407240488,3.579813583,3.123917095,5.354305151,0,1,0,1,0,339512.8775,0,0,1,-1.61E-05,484.3494592,0.824577948,10.28722755,-1.260333962,-1,-1,1996,9,2
0,0,0,42.6205,54.56239542,4.849460967,3.857301093,0.622775895,4.045231803,0,1,0,1,0,339275.721,0,0,1,-3.42E-06,421.6957843,0.828779344,8.093259679,-0.855319665,1,-1,1996,9,3
0,0,0,45.72722159,54.0252144,6.454280693,1.12163426,-0.615679412,5.09203211,0,1,0,1,0,338283.7449,0,0,1,-1.59E-05,280.9191445,0.868631111,2.898319087,-0.901227002,1,-1,1996,9,4
0,0,0,50.63829872,56.14278517,5.759173209,5.493126489,2.081572083,3.895930905,0,1,5.77687977,0,0,340039.3367,0,0,1,-1.52E-05,176.278784,0.892657854,1.798145024,-0.370901933,1,-1,1996,9,5
0,1,1,45.06230353,56.75151436,1.165319076,15.55699478,2.271040371,3.229610189,0,1,5.100135237,0,0,340680.6802,0,0,1,-3.29E-05,319.1470688,0.859191903,3.109857898,-0.709636222,1,1,1996,9,6
0,0,0,49.42544109,43.6048321,1.598400355,11.57482841,-0.888254451,4.158751501,0,1,5.845681144,0,0,337476.3264,0,0,1,-6.89E-05,241.5261926,0.523025005,2.003092512,-0.195469887,-1,-1,1996,9,7
0,0,0,54.1776816,56.53858181,2.38833978,9.498890634,-5.285472418,6.755116903,0,1,11.24783764,0,0,342803.1044,0,0,1,-0.000149833,585.3738551,0.724496798,8.553381139,0.075934469,1,-1,1996,9,8
0,1,1,45.98476272,49.77231645,5.009904782,10.8323492,-3.136567238,4.274502502,0,1,7.294065571,0,0,341321.2881,0.333333333,0,1,-2.65E-05,1399.048301,0.590300285,5.950740478,-1.757356235,1,1,1996,9,9
0,0,0,43.57222083,42.56567929,6.227665707,8.726059279,-5.990226901,4.91759215,0,1,6.72469417,0,0,338388.178,0,0,1,-0.000122743,1193.627367,0.45342479,-0.513375016,0.056938142,-1,-1,1996,9,10
0,1,0,56.83869393,32.10123941,2.469274057,9.717457143,-6.565741681,5.770511697,0,1,8.714934646,0,0,332493.3336,0,0,1,-7.22E-05,663.5617297,0.263258655,-9.040785335,0.054689872,-1,-1,1996,9,11
0,1,0,63.09174683,44.28350202,6.152230864,12.43600597,-1.966383292,5.877315053,0,1,9.806664255,0,0,340755.6548,0,0,1,-0.000141375,1151.205881,0.422144604,-3.192246498,1.215095507,1,-1,1996,9,12
0,1,0,58.93848043,37.1881808,2.468987027,13.09163733,-2.522418713,5.461237015,0,1,6.915640028,0,0,337094.1763,0.222222222,0,1,-9.23E-05,1709.354206,0.309286571,-4.101938794,0.505199897,1,-1,1996,9,13
0,1,0,62.05380153,38.01733227,2.45411125,15.55084151,-2.740424391,2.105016093,0,1,5.100516489,0,0,336572.2169,0.222222222,0,1,-6.57E-05,1389.400127,0.393265403,-5.322492304,0.441539464,-1,-1,1996,9,14
0,1,0,54.08840251,44.0795273,1.452869939,17.15656618,-2.347738517,5.755060817,0,1,6.525253901,0,0,339608.6932,0,0,1,-0.000104796,742.7598127,0.498274208,-3.068777186,-0.582701586,-1,-1,1996,9,15
0,0,0,42.18455656,41.311031,4.368700837,23.02133471,-7.45931025,10.80093137,0,1,0,1,0,336736.0312,0,0,1,-1.70E-05,138.7668201,0.430133336,-8.151574849,0.532425296,-1,-1,1996,9,16
0,1,0,33.22460755,47.47297642,1.989682458,19.2460493,-5.333819463,11.43434795,0,1,0,1,0,340049.9136,0.222222222,0,1,-5.87E-05,941.609275,0.551473722,-1.906138082,0.929030365,-1,-1,1996,9,17
0,0,0,56.86624283,30.45536297,3.326729111,6.963033709,-3.862914243,9.258949429,0,1,0,1,0,331144.6418,0.666666667,0,1,-1.70E-06,481.9992855,0.243519342,-9.852071794,0.739715438,-1,-1,1996,9,18
0,0,0,57.60646218,33.02062606,4.56617968,12.35126225,-1.162075554,8.373084939,0,1,0,1,0,332045.2443,1,0,1,6.60E-05,292.0857647,0.336014814,-8.782999543,-0.261408623,-1,-1,1996,9,19
0,0,0,63.18526834,36.46998696,1.075113051,11.44387696,0.506665942,9.173967702,6.014128566,0,0,1,0,333108.0306,1,390.5875365,0,6.12E-05,140.0175202,0.448616849,-3.831513975,1.144809042,-1,-1,1996,9,20
0,1,0,60.09440032,50.03807031,6.785032014,2.919276035,1.847743488,10.98711349,2.817207336,0,0,1,0,336805.4025,0.777777778,146.7403667,0,2.18E-05,0,0.717218422,3.997699241,0.803390025,-1,-1,1996,9,21
0,0,0,57.68512266,44.76071536,4.817424498,7.209209251,1.647823475,6.692584556,0,1,0,1,0,332231.8007,0.444444444,0,1,1.33E-05,0,0.695446244,2.639229141,-0.46602177,-1,-1,1996,9,22
0,0,0,55.7256462,49.5955586,9.126463306,18.02325085,5.658992979,4.382430251,0,1,2.941474164,0,0,333347.9815,0,0,1,-5.79E-05,0,0.818431193,7.306198875,0.515299277,-1,-1,1996,9,23
0,1,0,57.1879238,50.75443278,4.358356782,22.99525774,5.613988109,4.916659858,0,1,6.453417402,0,0,337748.3933,0.333333333,0,1,-0.000106436,125.1700042,0.790464735,7.360258195,0.610839715,1,1,1996,9,24
0,0,0,57.11273896,49.7606016,1.96664846,17.93998675,2.503353198,4.246702702,0,1,5.087046284,0,0,338196.4206,0.333333333,0,1,-2.22E-05,711.8958571,0.683129478,7.252877844,0.969556196,1,-1,1996,9,25
0,0,0,55.2523952,52.74494174,8.437313646,18.59022979,-0.136428808,8.147478813,0,1,0,1,0,337483.6408,0,0,1,2.71E-05,106.4261594,0.812167035,2.632685535,0.034832833,-1,-1,1996,9,26
0,0,0,52.59011982,53.0084462,2.800025688,26.6497982,-3.456043632,10.83345351,0,1,0,1,0,338433.4074,0,0,1,-1.70E-05,206.3629181,0.799603655,0.68045665,0.04725953,-1,-1,1996,9,27
0,0,0,42.94895667,65.00487867,2.795981345,24.47822166,-6.522428061,15.58331023,0,1,0,1,0,343963.2953,0,0,1,-2.39E-05,321.3232596,0.907908599,11.52370872,0.461590993,-1,-1,1996,9,28
0,0,0,31.74801534,49.24432217,1.013455856,18.26679029,-1.703421563,17.07901805,0,1,0,1,0,339097.404,0,0,1,1.25E-05,71.5343069,0.6728775,-0.059868883,0.093408961,-1,-1,1996,9,29
0,1,0,38.18237467,33.5060408,7.286637515,17.89908863,1.155429973,19.66183664,0,1,0,1,0,329251.6893,0,0,1,4.28E-05,0,0.364150479,-12.08743449,-1.351670311,-1,-1,1996,9,30
0,1,0,33.55512452,30.7077,1.30863683,8.409158773,0.561834506,11.30831942,0,1,0,1,0,325850.6766,0.333333333,0,1,2.66E-05,0,0.280069051,-16.90487758,-1.501020159,-1,-1,1996,10,1
0,1,0,30.27500268,40.31252184,5.037998944,13.52313941,9.302181732,2.921691377,0,1,1.505337304,0,0,331849.1922,0.333333333,0,1,-1.33E-05,0,0.600602569,-11.87251044,1.512556878,-1,1,1996,10,2
0,1,1,30.31067275,44.34156865,9.688230877,25.45820551,4.559022743,3.597151063,0,1,2.524177757,0,0,334828.1346,0,0,1,-2.05E-06,16.18824888,0.716677375,-7.043076446,2.044178194,1,-1,1996,10,3
0,1,1,36.12953973,32.38459541,7.502748339,26.58157767,-2.84000855,5.498636166,0,1,0,1,0,327718.3896,0,0,1,-1.95E-05,205.9723186,0.420748695,-15.36149918,-1.001818127,-1,-1,1996,10,4
0,1,0,35.59192137,23.60724296,3.611791383,6.493223987,0.297478808,5.034979439,0,1,4.546819913,0,0,323204.7625,0,0,1,-8.76E-05,0,0.231690232,-19.65898545,-1.27796702,-1,1,1996,10,5
0,1,1,36.13167886,39.88559176,3.13464459,15.28612454,4.922562957,6.591849982,0,1,7.138741932,0,0,332371.9177,0.111111111,0,1,1.74E-05,0,0.617499117,-7.328841984,-0.063708566,-1,-1,1996,10,6
0,1,1,40.93722741,38.24512485,1.666209331,12.25265649,1.625204585,4.191450677,0,1,3.177363795,0,0,332909.1306,0,0,1,-4.85E-05,101.9745605,0.601323967,-6.726937724,-0.411990047,-1,-1,1996,10,7
0,0,0,43.72569529,38.34308368,0.271585982,8.503956322,0.392489697,1.814429335,0,1,1.540601373,0,0,332626.1288,0,0,1,-9.50E-06,273.4189678,0.542751958,-0.870479406,0.103725039,-1,-1,1996,10,8
0,0,0,41.31532299,47.63311252,9.226775022,5.32809909,1.265029137,6.510570429,0,1,0,1,0,335866.3278,0,0,1,3.51E-05,161.3651265,0.780245292,0.961074072,-0.50062767,-1,-1,1996,10,9
0,0,0,41.77951583,50.52650085,9.016946503,4.78319277,0.804163451,8.310599379,0,1,5.836914896,0,0,336335.597,0,0,1,4.32E-05,188.2156487,0.817680075,3.059836919,-0.19332847,1,-1,1996,10,10
0,0,0,44.62820182,46.06815014,6.204201612,22.96042672,-3.119492456,7.726809165,0,1,5.146228492,0,0,334097.3714,0,0,1,-4.03E-05,0,0.728840172,-0.640931849,-0.707500331,-1,-1,1996,10,11
0,0,0,47.26501905,47.37876495,1.754258729,21.55759072,-7.376406544,9.789726707,0,1,9.770366205,0,0,335349.5058,0,0,1,-7.99E-06,-34.30103044,0.679909973,-4.692129962,0.35538633,1,-1,1996,10,12
0,0,0,64.27974112,59.87930416,6.563605287,10.40606235,0.346784986,10.44163752,0,1,12.69818821,0,0,341517.2952,0.777777778,0,1,-0.000146655,374.5804012,0.836175488,11.70238109,1.395981289,1,-1,1996,10,13
0,0,0,61.49084147,58.59284563,8.475936175,16.69052307,4.406853258,4.464007462,0,1,0,1,0,340550.1993,0.444444444,0,1,4.96E-05,245.7014076,0.862269703,9.718146995,1.114092167,-1,-1,1996,10,14
0,0,0,59.94239494,39.15292605,9.870722705,26.69580724,-1.195756521,12.98081307,0,1,0,1,0,327120.6045,0.111111111,0,1,1.04E-05,0,0.714575044,-10.66458864,0.982517991,-1,-1,1996,10,15
0,1,0,55.65680171,19.18105085,16.59089997,32.41981168,1.913190505,9.869378091,0,1,0,1,0,316993.7837,0.222222222,0,1,-5.96E-05,0,0.19614959,-25.23394052,1.162607731,-1,-1,1996,10,16
0,0,0,47.71552075,27.10698168,9.412813484,15.75891446,3.787120956,6.067801696,0,1,6.865421646,0,0,322407.7432,0,0,1,-0.000143516,0,0.331814088,-17.83219631,-0.544688603,-1,-1,1996,10,17
0,0,0,26.961624,27.98595858,3.91870683,21.94020383,-1.239338304,4.74076587,0,1,3.33149315,0,0,324438.6815,0,0,1,1.39E-05,0,0.325590196,-19.99751259,2.066483735,-1,-1,1996,10,18
0,0,0,45.14252088,41.89197599,13.37867657,34.26014599,1.511256457,11.6833326,0,1,0,1,0,328561.0913,0,0,1,-4.20E-06,0.759083445,0.742332681,-9.78333803,0.817896579,-1,-1,1996,10,19
0,0,0,54.42056235,44.90492146,14.23992367,28.77064877,1.778489959,12.16068868,0,1,4.338692752,0,0,328712.2557,0.222222222,0,1,-2.75E-05,0,0.827523216,-5.547722247,-0.048569551,-1,-1,1996,10,20
0,1,0,55.82418051,46.10132397,11.70372311,37.37892316,0.735575002,8.202941342,0,1,8.0559016,0,0,329607.7374,0.222222222,0,1,-8.22E-05,0,0.804765275,-0.563806415,-0.303599017,-1,-1,1996,10,21
0,0,0,51.74583559,46.97454297,7.07963038,26.90319293,-2.13647788,9.92664145,0,1,0,1,0,332162.8109,0,0,1,-2.09E-05,84.59904872,0.800564541,-4.392321419,0.048254041,-1,-1,1996,10,22
0,1,0,44.95659758,31.47382817,9.038114774,25.84905105,-0.626967223,12.27326148,0,1,0,1,0,327635.3757,0,0,1,-9.30E-06,28.70489857,0.437715668,-16.63758361,0.789487053,-1,-1,1996,10,23
0,0,0,33.84138445,41.92502042,2.658840002,21.53584775,-4.03457535,8.998702356,0,1,0,1,0,333809.602,0,0,1,-4.01E-06,33.09185561,0.655444004,-8.059508578,2.956182754,-1,-1,1996,10,24
0,1,0,30.77396623,34.3379891,4.481806365,16.65238695,-1.350877586,7.214979782,0,1,0,1,0,329710.8332,0,0,1,-2.05E-05,25.9262784,0.428155901,-10.9520506,2.106306129,-1,-1,1996,10,25
0,0,0,38.63170648,40.11071691,11.34422593,21.98163461,-1.892151888,16.39781879,0,1,0,1,0,329375.6182,0,0,1,-2.35E-05,-2.366016275,0.779002765,-9.682007433,-0.731243672,-1,-1,1996,10,26
0,0,0,35.65641773,33.54728662,18.47924234,24.6767044,10.60245953,10.17049143,0,1,6.102632912,0,0,323340.7026,0.111111111,0,1,-2.62E-05,0,0.701126823,-11.99161764,-0.131851324,-1,-1,1996,10,27
0,1,0,38.09113024,37.18149726,5.149757833,18.07197971,6.947670999,3.174933102,0,1,4.164056168,0,0,330236.5597,0.111111111,0,1,1.25E-05,0,0.525867052,-10.21989162,1.893142475,-1,1,1996,10,28
0,1,0,46.31257084,40.34300831,8.069371382,27.1351234,7.989258135,2.872985829,0,1,3.184951918,0,0,334575.2724,0,0,1,1.51E-05,-6.309499676,0.520359817,-9.740054157,1.636345891,-1,1,1996,10,29
0,1,0,45.15944221,38.73443624,6.807204676,23.95538194,5.320838559,3.153245839,0,1,4.047805987,0,0,335993.3056,0,0,1,-9.73E-06,443.1995547,0.477542514,-7.805695846,1.866885901,-1,1,1996,10,30
0,1,0,45.15840311,32.43862604,4.200177708,12.26182573,5.214848239,4.697561809,0,1,5.250060229,0,0,333162.7398,0.111111111,0,1,-1.52E-05,289.8383013,0.324327729,-12.01268317,1.731145308,-1,-1,1996,10,31
0,0,0,43.88637706,44.69947266,12.23473194,24.64101229,12.07693061,7.090271259,3.806603681,0,8.139636207,0,0,333065.9315,0.666666667,278.2083603,0,3.52E-05,372.8426545,0.73848468,-2.579493665,-1.017685414,1,-1,1997,5,1
0,0,0,44.46091669,49.46562338,2.763843922,29.62737672,12.00805883,8.237176631,5.399794378,0,7.666812248,0,1,335305.2751,0,350.4500098,0,8.29E-05,1079.760564,0.770124505,-3.373470231,-1.518629535,1,-1,1997,5,2
0,1,0,44.62237509,27.20442245,2.946084134,43.91567385,1.401619897,4.482401471,2.012758094,0,0,1,0,326729.6802,0.222222222,6.368982436,0,3.72E-06,2084.593763,0.309060211,-20.95524376,-1.283882779,1,-1,1997,5,3
0,1,0,45.73923659,28.01160046,6.0921458,28.49209558,-0.222995862,2.880861396,2.986821311,0,2.188508613,0,0,327476.9377,0.444444444,186.8562165,0,-4.00E-07,1139.902331,0.360045351,-19.09783924,-2.769599973,1,-1,1997,5,4
0,0,0,44.84254418,41.5947903,3.431011407,17.26344075,4.548555068,7.168016078,0,1,5.478075334,0,0,333483.3466,0.888888889,0,1,-4.98E-06,427.1915743,0.587303377,-3.579601305,-2.515157331,1,-1,1997,5,5
0,0,0,50.45106145,47.66805003,6.169252085,16.43974317,9.63878304,10.45505387,9.41909617,0,12.28907999,0,0,335622.239,0.666666667,0,1,-5.13E-05,554.8460425,0.708090289,3.625250282,-1.155524461,1,-1,1997,5,6
0,0,0,52.68739131,51.05089651,6.743658925,12.97665496,13.59132887,10.99001355,11.67728154,0,11.29698952,0,0,337063.6136,0.444444444,484.4107786,0,-5.71E-05,724.2932353,0.767452185,6.465273116,-0.42852334,1,-1,1997,5,7
0,0,0,46.11485631,49.60676383,3.832503958,13.26202893,12.85874252,8.073183441,6.251178143,0,5.753199289,0,1,337208.5193,0.777777778,0,1,2.02E-05,935.5943535,0.714033786,5.909706919,-0.027876565,1,-1,1997,5,8
0,0,0,42.24243862,50.04060495,10.08475631,23.67198884,6.2433328,13.75441783,3.435363512,0,6.366117629,0,0,332010.8708,0.111111111,0,1,-1.66E-07,1.878516556,0.835420467,3.886303348,-0.351773356,-1,-1,1997,5,9
0,0,0,42.00807511,45.49212888,2.466500911,21.04679927,8.773041323,5.500742343,0,1,6.677428334,0,0,331948.7706,0.444444444,0,1,-1.55E-05,0,0.662135097,1.859034387,-0.454063652,1,-1,1997,5,10
0,0,0,41.12265723,51.37204633,4.333476633,18.76138892,9.742878527,7.630219988,4.251802513,0,4.811316643,0,0.863047198,335666.2301,0.555555556,0,1,-3.75E-05,343.8669386,0.740980268,3.455921031,-0.352850523,1,-1,1997,5,11
0,0,0,39.49075203,41.99377615,1.637969429,21.41899673,11.27537275,10.98642029,7.818995046,0,5.343614324,0,1,335648.2789,0.333333333,255.8375314,0,3.97E-05,1186.061278,0.50765454,-4.509144206,-0.954673073,1,-1,1997,5,12
0,1,1,34.57335043,41.8843272,1.975273521,16.98768206,8.101508316,9.462695376,6.054063385,0,5.098323388,0,1,337003.9685,1,0,1,2.09E-05,1173.150564,0.50107146,-6.536971764,-0.575059721,1,-1,1997,5,13
0,1,0,28.95684637,36.05135996,0.859374478,23.14554225,7.331754851,10.62697314,1.841663168,0,6.300483566,0,1,332102.6409,0.555555556,0,1,3.03E-05,1133.404678,0.386736872,-8.530272922,-1.017323548,1,-1,1997,5,14
0,0,0,37.22223802,45.11793717,4.66579427,19.31369629,6.89125544,9.027092496,2.25238404,0,6.011626346,0,0.478527346,335963.72,0,86.01815329,0,3.46E-05,1351.430603,0.554211601,-1.070980408,-1.681825484,1,-1,1997,5,15
0,0,0,40.08412853,44.6542861,2.89080453,12.10935924,8.482274862,6.524978961,5.043397987,0,5.4622143,0,1,336600.1981,0.222222222,191.0892521,0,1.70E-05,1485.51676,0.554700886,1.417698015,-1.748273762,1,-1,1997,5,16
0,0,0,48.46284915,55.414652,2.140854533,24.53773356,8.616113197,1.518001086,6.572231154,0,6.733104709,0,0,337746.9824,0,258.0007753,0,-0.000126366,592.0212614,0.876134726,10.20998373,-1.087085802,1,-1,1997,5,17
0,0,0,51.934829,48.81992911,5.663596953,14.01996191,8.63786079,3.802481922,7.22502135,0,10.43958212,0,0,337600.8378,0,306.8106294,0,1.69E-05,63.61367297,0.727326611,4.955670407,-0.485467161,1,-1,1997,5,18
0,0,0,46.98648476,53.7215953,5.341825375,14.71288932,10.97357825,1.680684872,11.29018071,0,7.501555177,0,1,339842.0372,0.333333333,461.5649303,0,-4.38E-05,536.8021483,0.752926815,11.92791636,-1.457394163,1,-1,1997,5,19
0,0,0,55.28993924,42.88016575,11.0151358,24.38498483,2.272950591,7.726002967,0,1,0,1,0,329170.5767,0,0,0,1.81E-05,1.048195536,0.674911409,-5.670910715,-0.048352132,-1,-1,1997,5,20
0,0,0,57.82744152,42.81732312,14.5143198,25.52199725,7.832679271,8.017862731,0,1,3.862873636,0,0,325930.8047,0.777777778,0,0,-0.000112599,0,0.805264356,-4.924656217,0.035504842,-1,-1,1997,5,21
0,0,0,59.56084052,49.46815339,11.57999167,27.70881017,11.50273721,7.050887881,5.069985581,0,9.563860356,0,0,328886.9027,0.888888889,0,1,-0.00010203,10.45350758,0.909637693,4.795077584,1.294479679,1,-1,1997,5,22
0,0,0,55.52568577,57.77118676,6.886854424,23.55177683,7.803167189,4.509105537,1.889201464,0,7.758705679,0,0,336746.775,0.777777778,122.2154022,0,2.67E-05,2.866208686,0.924803548,10.80494967,1.234586428,1,-1,1997,5,23
0,0,0,54.33975337,40.36543871,13.629776,34.31254141,3.852445809,11.79281373,0,1,0,1,0,326036.4215,0,0,1,3.59E-05,0,0.730243556,-10.57757972,1.42905276,-1,-1,1997,5,24
0,1,1,50.41212142,25.42861706,12.67662804,37.17599741,1.20924213,6.656558339,0,1,0,1,0,315016.9065,0,0,1,-3.22E-05,0,0.428949901,-20.62922204,1.302338717,-1,-1,1997,5,25
0,1,0,38.97867774,24.19176877,0.486891164,35.00298209,-1.49888318,4.092106155,0,1,4.577474247,0,0,319561.6708,0,0,1,-7.96E-05,0,0.316518567,-19.31404413,2.09432161,-1,-1,1997,5,26
0,0,0,26.80251023,22.71025082,1.732057343,16.42060597,-3.054525417,4.792163412,0,1,3.697729224,0,0,322360.6237,0,0,1,-7.65E-05,0,0.173632759,-22.1271257,1.339197143,-1,-1,1997,5,27
0,0,0,27.8936428,39.90256384,1.524823684,15.63627829,1.533758014,4.382109357,0,1,4.189410476,0,0,333689.5014,0,0,1,-6.31E-05,0,0.448567533,-11.20894899,3.292601307,-1,-1,1997,5,28
0,1,0,31.94428655,45.00930372,6.056273886,19.58414574,2.84888621,10.69819095,0,1,0,1,0,335425.5262,0.333333333,0,1,2.96E-05,34.59500323,0.550306304,-3.663802118,3.419123327,-1,-1,1997,5,29
0,0,0,34.90179395,43.41105628,3.367753044,21.20763848,7.443279389,2.989655499,0,1,11.27517428,0,0,331349.5293,0.222222222,0,1,2.40E-05,-63.83198348,0.654991347,1.954048234,1.362080969,1,-1,1997,5,30
0,1,0,43.37636844,32.71856356,5.524238797,32.32235021,4.8018837,2.72131953,2.123196005,0,1.990153885,0,0,329784.8585,0.333333333,66.21224759,0,3.19E-06,57.93375615,0.357836088,-14.58327491,-0.266282329,1,1,1997,5,31
0,0,0,56.605657,48.41747492,5.136354254,29.47451016,7.88571615,4.747293309,6.07844628,0,3.60199346,0,0.863519299,337047.1992,1,284.8613958,0,2.35E-05,507.3309518,0.671377889,-0.333852749,0.138172946,1,-1,1997,6,1
0,0,0,59.4227854,50.87728343,6.031145888,20.57082444,8.564155948,4.928416592,8.102713756,0,3.132409302,0,1,337746.4007,0.777777778,420.884876,0,5.15E-05,584.0832165,0.668827261,8.04614972,0.37553702,1,-1,1997,6,2
0,0,0,60.62529976,52.93426439,1.005831438,17.22218982,8.099531804,2.006400544,8.327634329,0,5.898537331,0,0,337522.5061,0.888888889,427.9946454,0,-5.31E-06,313.8428438,0.744942734,10.58298339,1.032540357,1,-1,1997,6,3
0,0,0,61.58937939,57.72778349,3.438652009,18.66752377,7.693770578,1.43699931,11.63877377,0,6.923933601,0,0,340248.011,1,595.0006414,0,-4.45E-06,427.284039,0.841077559,13.48109168,0.249006427,1,-1,1997,6,4
0,0,0,54.56447649,57.33104271,4.896244265,23.78281025,5.3643566,0.64714339,9.820790673,0,2.730806844,0,0,339362.5197,1,418.791669,0,4.59E-05,470.0045457,0.850975625,8.692473385,-0.088245555,1,-1,1997,6,5
0,0,0,54.26319619,50.05130961,4.436216661,14.88990444,6.910381217,0.395207557,11.60257257,0,3.530427232,0,0,337929.0489,1,550.0086079,0,2.92E-06,876.7563161,0.757013193,6.562371372,0.617287699,1,-1,1997,6,6
0,0,0,49.2672071,52.85203153,3.677533548,15.13246906,15.85921351,5.663655445,13.99627892,0,3.736804343,0,0.869837933,338500.4606,1,604.5891524,0,5.47E-05,1075.601688,0.731612104,11.30745895,-0.284836168,1,-1,1997,6,7
0,0,0,41.60255445,49.36838236,7.141750077,8.504255028,17.0327439,2.350952269,13.83804735,0,12.1249018,0,0,339659.3928,1,490.5067833,0,-9.64E-06,312.3818842,0.64153289,8.438872521,0.277365819,1,-1,1997,6,8
0,0,0,43.43619333,54.85455576,7.522871077,14.85120752,12.21561254,3.063167617,13.25669002,0,10.93432076,0,0,340838.6427,0.333333333,503.5432094,0,-4.87E-06,878.3528539,0.761081763,13.24452066,-0.432617128,1,-1,1997,6,9
